877,RENDA,RENDA
878,RE,RENDIMENTO
1690,RNGD,RENEGOCIADA
879,REOS,REOSTATO
1218,REPA,REPARO
1952,RPTC,REPETICAO
2068,RPLC,REPLICA
1970,RPSC,REPOSICAO
1881,RPCM,REPROCESSAMENTO
880,RPGM,REPROGRAMACAO
1266,RPGR,REPROGRAMADA
1265,RPGR,REPROGRAMADO
881,RPGD,REPROGRAMADOR
1687,RPVC,REPROVACAO
882,REQT,REQUERENTE
1534,RQRD,REQUERIDA
883,RQSC,REQUISICAO
884,RQST,REQUISITADO
1370,RQSO,REQUISITO
885,RESV,RESERVA
886,RSDN,RESIDENCIA
2249,RSDO,RESIDUO
887,RESI,RESISTENCIA
1986,RSLC,RESOLUCAO
2040,RSPD,RESPONDIDA
2039,RSPD,RESPONDIDO
1343,RSPB,RESPONSABILIDADE
888,RESP,RESPONSAVEL
889,RSPT,RESPOSTA
2263,RSTT,RESTANTE
890,RTRC,RESTRICAO
2213,RTRT,RESTRITA
891,RTRV,RESTRITIVO
2212,RTRT,RESTRITO
892,RSTD,RESULTADO
1191,RSMD,RESUMIDA
1267,RSMD,RESUMIDO
893,RSMO,RESUMO
894,RETC,RETENCAO
895,RTID,RETIDO
1702,RETR,RETIRADA
1701,RETR,RETIRADO
896,RETN,RETORNO
1202,RTRB,RETRABALHO
1298,RTAC,RETROACAO
1914,RTTV,RETROATIVA
1915,RTTV,RETROATIVO
897,REUN,REUNIAO
1546,RTLZ,REUTILIZACAO
2193,RVRS,REVERSAO
2158,RVSO,REVERSO
898,REVS,REVISAO
1289,RFFSA,RFFSA
2136,RFID,RFID
1841,RG,RG
899,RH,RH
900,RIGHT,RIGHT
901,RIGD,RIGIDO
902,RISCO,RISCO
1941,RITMO,RITMO
903,RODA,RODA
904,RDDO,RODADO
905,RDPE,RODAPE
906,RDRO,RODEIRO
908,RDVR,RODOVIARIA
907,RDVR,RODOVIARIO
2077,RLGE,ROLAGEM
909,RLMT,ROLAMENTO
2001,ROLE,ROLE
1733,RBPM,ROLES.BASED.PROVISIONING.MANAGER
910,ROTA,ROTA
1465,RTCN,ROTACIONAL
2178,RTVD,ROTATIVIDADE
911,RTRO,ROTEIRO
1399,RTNA,ROTINA
1539,RUA,RUA
1940,RUPT,RUPTURA
1589,SBDO,SABADO
912,SAIDA,SAIDA
913,SLRL,SALARIAL
914,SLRO,SALARIO
915,SALDO,SALDO
1865,SNGE,SANGUE
916,STFC,SATISFACAO
1613,SAUDE,SAUDE
1950,SCP,SCP
2330,SECAO,SECAO
2176,SECO,SECO
2027,SEFAZ,SECRETARIA.DA.FAZENDA
917,SEDE,SEDE
2026,SEFAZ,SEFAZ
918,SGMT,SEGMENTO
1527,SE,SEGUNDA
1597,SEGF,SEGUNDA-FEIRA
1526,SE,SEGUNDO
2000,SGDR,SEGURADORA
919,SEGR,SEGURANCA
1922,SGRO,SEGURO
920,SELE,SELECAO
921,SELC,SELECIONADO
2089,SELO,SELO
1753,SEM,SEM
922,SM,SEMANA
1543,SMNL,SEMANAL
2096,SMTL,SEMESTRAL
1024,SMES,SEMESTRE
1532,SENHA,SENHA
1774,SNSR,SENSOR
923,SNTD,SENTIDO
1028,SEQC,SEQUENCIA
1402,SEQL,SEQUENCIAL
1976,SRLZ,SERIALIZADA
1975,SRLZ,SERIALIZADO
1029,SERIE,SERIE
1030,SERV,SERVICO
1031,SRVD,SERVIDOR
1431,SESS,SESSAO
1540,SETOR,SETOR
1032,SVRD,SEVERIDADE
1033,SEXO,SEXO
1599,SEXF,SEXTA-FEIRA
1394,SGQ,SGQ
1034,SHOW,SHOW
1581,SIADE,SIADE
2242,SIG,SIG
1035,SG,SIGLA
1757,SIGMA,SIGMA
1036,SGNF,SIGNIFICADO
1037,SIGO,SIGO
2320,SBLC,SIMBOLICA
2316,SBLC,SIMBOLICO
1038,SB,SIMBOLO
1039,SIMP,SIMPLES
1307,SMPL,SIMPLIFICADA
1306,SMPL,SIMPLIFICADO
1040,SMLC,SIMULACAO
2033,SMTN,SIMULTANEA
939,SINAL,SINAL
1041,SNLZ,SINALIZACAO
1042,SNLD,SINALIZADO
1576,SINC,SINCRONA
1836,SNZC,SINCRONIZACAO
1575,SINC,SINCRONO
1476,SGLR,SINGULAR
1979,SINIEF,SINIEF
1043,SINT,SINTOMA
1044,SISAD,SISAD
985,SISCOMEX,SISCOMEX
1045,SISLOG,SISLOG
1046,SIST,SISTEMA
1393,SGQ,SISTEMA.GESTAO.QUALIDADE
2244,SIG,SISTEMA.INFORMACOES.GERENCIAIS
986,SISCOMEX,SISTEMA.INTEGRADO.DE.COMERCIO.EXTERIOR
1980,SINIEF,SISTEMA.NACIONAL.INTEGRADO.DE.INFORMACOES.ECONOMICO.FISCAIS
1486,SITE,SITE
1047,SITC,SITUACAO
2137,SML,SML
2102,SMS,SMS
2164,SMV,SMV
2135,SOA,SOA
1010,SOBRE,SOBRE
1048,SBNM,SOBRENOME
2188,SPOS,SOBREPOSICAO
1742,SCDR,SOCADORA
1049,SOCI,SOCIAL
2282,SOCIO,SOCIO
1050,SCRO,SOCORRO
1051,SOFT,SOFTWARE
1990,SOLDA,SOLDA
1052,SLCT,SOLICITACAO
2163,SML,SOLICITACAO.MOVIMENTACAO.LOCOMOTIVA
2165,SMV,SOLICITACAO.MOVIMENTACAO.VAGAO
1053,SLTD,SOLICITADA
1192,SLTD,SOLICITADO
1055,SLTT,SOLICITANTE
1056,SOLC,SOLUCAO
1193,SLCN,SOLUCIONADOR
2275,SOM,SOM
1057,SOMA,SOMA
2190,SPOT,SOPT
1326,SPSR,SPONSOR
1219,SSI,SSI
1344,STHD,STAKEHOLDER
1058,STAT,STATUS
2047,SUB,SUB
1059,SATV,SUBATIVIDADE
1200,SCTG,SUBCATEGORIA
1060,SUBC,SUB-CONTA
1061,SETP,SUBETAPA
1062,SUBG,SUBGRUPO
2110,SBID,SUBIDA
1898,SMTD,SUBMETIDA
1897,SMTD,SUBMETIDO
1063,SBNV,SUBNIVEL
1064,SBTC,SUBSTITUICAO
2172,SBTD,SUBSTITUIDA
2171,SBTD,SUBSTITUIDO
1610,SBTT,SUBSTITUTA
1634,SBTT,SUBSTITUTO
1065,SUBT,SUBTIPO
940,SBTL,SUBTOTAL
1066,SUCA,SUCATA
1906,SCTM,SUCATEAMENTO
1067,SUCE,SUCESSO
1068,SUFX,SUFIXO
2004,SUFRAMA,SUFRAMA
1435,SGRD,SUGERIDA
1434,SGRD,SUGERIDO
1069,SMRO,SUMARIO
1070,SPEL,SUPERELEVACAO
1762,SPFC,SUPERFICIAL
1071,SPRT,SUPERINTENDENCIA
2005,SUFRAMA,SUPERINTENDENCIA.ZONA.FRANCA.MANAUS
1072,SUPR,SUPERIOR
1073,SPVS,SUPERVISAO
1074,SPVR,SUPERVISOR
1075,SPMT,SUPLEMENTAR
1076,SUPT,SUPORTE
1077,SPSS,SUPRESSAO
1078,SPRM,SUPRIMENTO
1951,SCP,SUPRIMENTOS DE COLETA DE PREÇOS
1964,SK,SURROGATE KEY
2191,SUSP,SUSPENSAO
1079,TABL,TABELA
1080,TAG,TAG
1991,TALA,TALA
1081,TA,TAMANHO
1082,TANQ,TANQUE
1083,TR,TARA
2253,TARDE,TARDE
1084,TARE,TAREFA
1085,TARF,TARIFA
1087,TRFR,TARIFARIA
1086,TRFR,TARIFARIO
2012,TATC,TATICA
2013,TATC,TATICO
1088,TX,TAXA
1089,TAXI,TAXI
1090,TECL,TECLADO
1346,TECN,TECNICA
1345,TECN,TECNICO
1962,TNLG,TECNOLOGIA
1092,TELA,TELA
1093,TLFN,TELEFONE
1094,TELEX,TELEX
1352,TEMA,TEMA
1095,TE,TEMPERATURA
1096,TP,TEMPO
1891,TBF,TEMPO.(TIME).ENTRE.(BETWEEN).FALHAS.(FAILURE)
1097,TMPR,TEMPORARIO
1603,TNDC,TENDENCIA
1098,TENS,TENSAO
1099,TTTV,TENTATIVA
1585,TERF,TERCA-FEIRA
1905,TCRD,TERCEIRIZADA
1904,TCRD,TERCEIRIZADO
1100,TERC,TERCEIRO
1101,TERM,TERMINAL
1102,TRMN,TERMINO
1103,TMDN,TERMODINAMICA
2130,TRRT,TERRITORIAL
1104,TSRR,TESOURARIA
1688,TSTD,TESTADA
2028,TESTE,TESTE
1105,TSTR,TESTEIRA
1106,TSTM,TESTEMUNHA
2343,TEU,TEU - (NAO USAR)
1107,TEXTO,TEXTO
1929,TICKET,TICKET
1668,TIME,TIME
1108,TIPO,TIPO
1934,TIRT,TIRANTE
2139,TIT,TIT
1404,TTLR,TITULAR
1109,TTLO,TITULO
1110,TO,TOLERANCIA
1398,TLRV,TOLERAVEL
1112,TOMA,TOMADA
1111,TOMA,TOMADO
2002,TMDR,TOMADOR
2003,TMDR,TOMADORA
2145,TKB,TONELADA.BRUTA.POR.KILOMETRO
1004,TBT,TONELADA.BRUTA.TRANSPORTADA
2348,TU,TONELADA.UTIL
2346,TEU,TONELADA.UTIL - (NAO USAR)
2147,TKU,TONELADA.ÚTIL.POR.KILOMETRO
1461,TRNM,TORNEAMENTO
1938,TORN,TORNEIO
1113,TT,TOTAL
1114,TTLZ,TOTALIZACAO
1115,TRAB,TRABALHO
1116,TRAC,TRACAO
1117,TRCN,TRACIONADA
1118,TRCK,TRACKAGE
948,TRACKSTAR,TRACKSTAR
2157,TRADE,TRADE
1286,TRDC,TRADUCAO
1119,TRFG,TRAFEGO
1120,TRNE,TRAINEE
1121,TRAJ,TRAJETO
1122,TRSC,TRANSACAO
1198,TRBD,TRANSBORDO
1123,TRNF,TRANSFERENCIA
2170,TRFD,TRANSFERIDA
2166,TRFD,TRANSFERIDO
1667,TRANSIT,TRANSIT
1124,TRAN,TRANSITO
1125,TRMS,TRANSMISSAO
1458,TRNP,TRANSPARENTE
1126,TRPD,TRANSPORTADA
1054,TRPD,TRANSPORTADO
1531,TRPR,TRANSPORTADORA
1128,TRPT,TRANSPORTE
1961,TTMT,TRATAMENTO
1889,TRVS,TRAVESSAO
1129,TRCH,TRECHO
1130,TNMT,TREINAMENTO
1331,TRND,TREINANDO
2174,THP,TREM.HORA.PARADO
1797,TRGL,TRIANGULAR
1132,TBTR,TRIBUTARIA
1127,TBTR,TRIBUTARIO
2294,TBTV,TRIBUTAVEL
1134,TRBT,TRIBUTO
1135,TRLH,TRILHO
2095,TMTL,TRIMESTRAL
1136,TMES,TRIMESTRE
1536,TROCA,TROCA
1137,TRUQ,TRUQUE
1953,TURMA,TURMA
1441,TURNO,TURNO
1006,UF,UF
1451,UID,UID
1139,ULTM,ULTIMA
1138,ULTM,ULTIMO
2274,ULTRA,ULTRA
2051,UM,UM
1611,UNCD,UNICIDADE
1140,UN,UNIDADE
1005,UF,UNIDADE.FEDERACAO
1141,UNTR,UNITARIO
998,UTME,UNIVERSAL.TRANSVERSE.MERCATOR.EAST
1000,UTMN,UNIVERSAL.TRANSVERSE.MERCATOR.NORTH
1978,URGC,URGENCIA
1142,URL,URL
1983,USADA,USADA
1982,USADO,USADO
1515,USO,USO
1143,USUAL,USUAL
1144,USUA,USUARIO
1145,UTIL,UTIL
1146,UTLZ,UTILIZACAO
1147,UTZD,UTILIZADO
999,UTME,UTME
1001,UTMN,UTMN
1877,VAGA,VAGA
1152,VALD,VALIDA
1149,VLDC,VALIDACAO
1150,VALI,VALIDADE
1151,VALD,VALIDO
1153,VL,VALOR
1154,VLRC,VALORACAO
1155,VLRD,VALORADO
1156,VALV,VALVULA
1318,VNTG,VANTAGEM
1505,VRBD,VARIABILIDADE
1157,VARI,VARIACAO
1158,VRVL,VARIAVEL
1159,VRDR,VARREDURA
1160,VZTO,VAZAMENTO
1578,VAZAO,VAZAO
1468,VAZIA,VAZIA
1161,VAZIO,VAZIO
1162,VEIC,VEICULO
1482,VE,VELOCIDADE
1553,VMA,VELOCIDADE.MAXIMA.AUTORIZADA
2210,VCDR,VENCEDOR
2211,VCDR,VENCEDORA
1163,VENC,VENCER
1164,VNCD,VENCIDO
1165,VCMT,VENCIMENTO
1166,VENDA,VENDA
1167,VDDR,VENDEDOR
1168,VENT,VENTILADOR
1765,VERAO,VERAO
1169,VERBA,VERBA
1170,VRFC,VERIFICACAO
1373,VRFD,VERIFICADO
1171,VERS,VERSAO
1433,VERT,VERTICAL
1993,VHP,VHP
1172,VIA,VIA
1173,VIGM,VIAGEM
2279,VBRC,VIBRACAO
2199,VIDA,VIDA
1174,VIDEO,VIDEO
1740,VIEW,VIEW
2341,V,VIEW.EBS
1175,VIGC,VIGENCIA
1176,VNCL,VINCULADO
1562,VINC,VINCULO
1884,VRDO,VIRADOR
1885,VRDO,VIRADOURO
2209,VIRT,VIRTUAL
1009,VISAO,VISAO
1021,VSTA,VISITA
1778,VSTT,VISITANTE
1177,VSVL,VISIVEL
1870,VISTO,VISTO
1178,VSTR,VISTORIA
1859,VISU,VISUAL
1179,VSLZ,VISUALIZACAO
1180,VTMA,VITIMA
1181,VOCON,VOCABULARIO.CONTROLADO
1182,VLNT,VOLANTE
1491,VOLTA,VOLTA
1183,VO,VOLUME
1879,VLTR,VOLUNTARIA
1878,VLTR,VOLUNTARIO
1184,VOO,VOO
1495,VOTO,VOTO
1680,WEB,WEB
2149,WIP,WIP
1185,WIZCON,WIZCON
2150,WIP,WORK.IN.PROGRESS
1186,WKFL,WORKFLOW
1596,WRH,WRH
2168,WSDL,WSDL
1438,X,X
2276,XML,XML
1439,Y,Y
1015,ZERO,ZERO
1867,ZONA,ZONA
